"net_tfa","age","inc","fsize","educ","db","marr","twoearn","e401","p401","pira","hown"
40,47,13644,3,10,0,0,0,0,0,0,1
-50,30,12051,1,18,0,0,0,0,0,0,0
0,25,22683,1,16,0,0,0,0,0,0,0
1516,48,76209,5,14,0,1,1,1,0,1,1
9334,44,27390,4,14,1,1,1,1,1,0,1
0,42,2838,1,12,0,0,0,0,0,0,0
-2101,32,19638,4,9,0,0,0,0,0,0,0
1900,39,48027,1,17,1,0,0,0,0,1,1
11400,25,55890,2,14,0,1,1,0,0,1,1
10200,27,82068,2,16,1,1,1,1,1,0,1
-3350,36,28800,1,18,0,0,0,0,0,0,0
5400,60,50622,4,12,0,1,1,1,1,1,1
27196,57,49509,1,18,0,0,0,0,0,0,1
52399,58,30264,3,17,1,1,0,0,0,1,0
-3420,31,7293,1,12,0,0,0,0,0,0,0
0,30,15966,1,12,1,0,0,0,0,0,0
9100,33,42924,1,12,1,0,0,1,1,0,1
-2760,26,24192,3,12,0,1,1,1,1,0,0
-2200,32,22314,7,12,0,1,0,0,0,0,0
9199,40,67500,5,16,0,1,0,1,0,0,1
6899,26,28830,1,12,1,0,0,0,0,1,0
-551,52,37320,1,16,0,0,0,0,0,0,0
500,28,19131,3,13,0,1,0,0,0,0,1
57,31,20436,4,10,0,1,1,0,0,0,1
2000,62,18888,1,12,1,0,0,0,0,0,0
17250,37,46929,4,12,1,1,1,1,0,1,1
32100,43,49596,3,13,1,1,1,1,1,1,1
-8651,55,27033,1,12,0,0,0,0,0,0,1
-2975,35,26460,1,12,0,0,0,0,0,0,1
22499,53,37800,2,12,0,0,0,0,0,0,1
150,37,29946,4,18,0,1,0,0,0,0,1
-540,31,27036,4,12,0,1,0,0,0,0,1
7050,41,25707,1,16,1,0,0,1,1,1,0
300,34,13818,3,12,0,1,0,0,0,0,1
-2100,52,21675,3,12,0,1,1,1,0,0,1
17556,26,5004,3,12,1,0,0,0,0,0,1
7499,25,51450,2,12,0,0,0,0,0,0,1
2100,39,45690,5,12,0,1,1,1,0,1,1
-2500,32,12240,2,13,0,0,0,0,0,1,1
-1500,40,60699,3,13,0,1,1,0,0,0,1
156498,54,75003,2,14,0,1,1,1,1,1,1
0,59,18696,1,12,1,0,0,0,0,0,0
19460,35,33834,4,13,0,1,1,1,1,0,1
0,37,5235,3,12,0,0,0,0,0,0,0
53999,58,48882,2,12,1,1,1,1,0,1,1
7989,58,19878,3,14,1,1,0,1,1,0,0
3000,44,33060,3,12,1,0,0,1,1,0,1
-5800,45,17685,1,12,0,0,0,0,0,0,0
0,36,21405,4,12,0,1,1,0,0,0,0
-2210,28,21300,3,11,0,1,1,0,0,0,0
79999,48,58944,3,16,0,1,1,1,1,1,1
-3300,31,28146,5,12,0,1,0,0,0,0,1
0,53,14994,1,2,1,0,0,0,0,0,0
4876,46,55818,4,12,1,1,1,0,0,0,1
-7600,28,28764,1,16,0,0,0,1,1,0,0
-11601,33,16590,5,12,0,1,1,0,0,0,0
-15100,30,55359,2,15,0,1,0,0,0,0,0
25120,49,25185,1,12,1,0,0,0,0,0,1
9130,39,16692,2,12,0,1,1,0,0,1,1
0,30,15690,5,9,0,1,1,0,0,0,0
50,54,20580,4,14,0,1,0,0,0,0,1
0,38,10443,4,12,0,0,0,0,0,0,0
1998,52,46140,2,18,1,1,1,1,0,0,1
26333,52,19107,2,18,0,1,1,1,0,1,0
89410,51,65865,2,12,0,1,1,0,0,1,1
-1300,47,8400,3,12,0,0,0,0,0,0,0
0,50,13740,1,12,0,0,0,0,0,0,0
-1050,33,9288,3,10,0,0,0,0,0,0,1
4849,31,67593,3,16,1,1,1,1,1,1,1
0,39,13650,3,12,0,0,0,0,0,0,0
1100,52,27465,4,16,1,1,0,0,0,0,1
8,50,3684,3,12,0,0,0,0,0,0,0
-10515,37,20406,4,18,0,1,0,0,0,1,0
-4635,41,48312,4,12,0,1,1,1,0,0,1
5009,27,34200,1,16,0,0,0,0,0,0,1
-7800,28,42051,2,14,0,0,0,0,0,0,1
2760,42,25257,1,16,0,0,0,1,1,0,0
77000,51,89964,3,12,1,1,1,1,1,1,1
-1398,28,43596,2,14,0,1,1,0,0,0,1
522300,40,131796,4,14,0,1,0,1,1,1,1
1746,40,46605,5,12,0,1,0,0,0,0,1
950,29,18450,3,16,0,1,0,0,0,0,1
4800,54,29310,1,18,1,0,0,1,0,0,1
0,34,1920,2,15,0,0,0,0,0,0,0
-5400,40,21975,1,13,1,0,0,0,0,0,0
53950,52,103563,4,18,0,1,1,1,1,1,1
32200,30,85386,2,18,0,1,1,1,1,1,1
21199,39,50283,4,16,1,1,1,0,0,0,1
9300,27,40134,2,12,0,1,1,1,1,1,1
8400,39,39168,1,12,1,0,0,1,1,0,0
800,49,16335,2,14,0,0,0,0,0,1,0
47280,55,36198,3,12,1,1,1,0,0,1,1
33075,33,30117,4,18,0,1,1,1,1,0,0
3330,45,15441,4,8,0,1,1,0,0,0,1
9000,33,58572,4,12,1,1,1,1,1,0,1
10500,62,57330,3,8,0,1,1,0,0,0,1
0,27,31089,4,13,0,1,1,0,0,0,0
67999,43,51816,3,12,0,1,1,1,1,1,1
2499,55,21150,5,16,0,1,0,0,0,0,1
33900,44,53697,3,18,0,1,1,0,0,1,1
500,43,63894,2,18,0,1,1,1,1,1,1
0,35,9042,1,12,1,0,0,0,0,0,0
59262,58,19245,1,12,1,0,0,0,0,1,1
-5710,53,15300,1,13,0,0,0,0,0,0,0
23500,37,34032,1,16,1,0,0,1,1,1,1
25,29,14670,1,12,0,0,0,0,0,0,0
-500,64,26424,3,10,0,1,0,0,0,0,1
109800,37,67512,4,13,0,1,0,1,1,1,1
1680,33,20130,3,14,0,0,0,1,1,0,1
-4200,27,35736,1,12,0,0,0,1,0,0,1
4199,44,15870,2,12,0,0,0,0,0,0,0
-1320,27,41808,2,14,1,1,1,0,0,0,1
29648,30,85569,2,16,0,1,1,0,0,1,0
5800,51,15450,2,8,0,1,0,0,0,0,1
2900,42,69375,1,16,0,0,0,0,0,0,0
21350,36,33030,5,11,0,1,1,1,1,1,1
3720,60,2307,2,10,0,0,0,0,0,0,1
1200,26,24348,2,13,1,1,1,0,0,0,1
0,33,6900,2,10,0,0,0,0,0,0,0
3900,55,12600,3,8,0,0,0,0,0,0,1
-2250,35,40164,4,14,0,1,1,0,0,0,1
42711,38,54081,4,12,0,1,0,1,1,1,1
1800,60,16149,2,12,1,0,0,0,0,0,1
350,34,24891,3,18,1,1,1,1,0,0,0
-19565,32,13800,1,18,0,0,0,0,0,0,0
0,55,6564,5,8,0,0,0,0,0,0,1
100,60,17328,2,14,0,0,0,0,0,0,1
13840,39,64797,6,12,1,1,1,1,1,0,1
200,34,53520,3,13,0,1,1,0,0,0,0
24600,32,62385,3,14,0,1,1,0,0,1,1
1049,37,33489,1,18,0,0,0,1,0,1,1
71,55,32460,2,12,0,1,1,0,0,0,1
-2300,36,19284,5,12,0,1,1,0,0,0,0
3487,38,18012,1,12,0,0,0,1,1,0,0
133,49,56253,3,12,1,1,1,0,0,0,0
-1345,31,15990,3,14,1,0,0,0,0,0,1
-4000,41,21735,4,12,0,1,1,0,0,0,1
-11800,46,33375,3,12,0,1,1,0,0,0,1
-3060,25,36000,4,11,0,1,0,0,0,0,1
74000,31,105567,1,16,0,0,0,0,0,1,1
-600,32,7680,4,11,1,0,0,0,0,0,0
506,42,23451,1,16,1,0,0,1,0,0,0
-948,57,13608,2,11,1,0,0,0,0,0,0
28405,59,51489,3,18,1,1,1,1,1,0,1
1200,29,20568,1,18,0,0,0,0,0,0,0
-1750,29,14892,2,14,0,1,1,0,0,0,1
66499,57,104346,2,18,0,0,0,0,0,0,0
26000,35,71340,2,14,0,1,1,0,0,1,1
53600,38,76362,5,15,1,1,1,0,0,1,1
17419,49,45753,4,14,1,1,1,1,0,1,1
0,57,10797,2,11,0,0,0,0,0,0,0
-1154,33,39234,4,14,0,1,1,0,0,0,0
69300,58,54516,4,12,1,1,1,1,0,0,1
-7551,42,13200,1,14,0,0,0,0,0,0,1
47280,41,35166,1,12,1,0,0,0,0,0,1
-4700,32,33414,4,13,0,1,1,0,0,0,0
300,32,21420,4,11,0,1,0,0,0,0,1
13600,62,90726,2,14,1,1,1,1,1,1,1
17147,46,41580,2,16,1,0,0,1,1,1,0
272,38,15813,2,12,0,0,0,1,1,0,0
17300,41,48732,4,12,0,1,1,1,1,0,1
-1345,63,16575,2,11,0,1,1,0,0,0,0
-7250,41,29739,1,17,1,0,0,1,1,0,1
5,31,16560,1,12,0,0,0,0,0,0,0
85,44,969,2,18,0,0,0,0,0,0,0
11255,38,37800,4,12,1,0,0,1,1,0,0
-12400,39,40500,1,12,1,0,0,1,1,0,0
20600,59,33360,2,17,0,1,1,0,0,1,1
136700,54,44052,2,14,0,1,1,1,1,1,0
-7055,31,5232,1,17,0,0,0,0,0,0,0
22440,57,52632,2,12,0,1,0,1,1,1,1
77200,36,33312,2,12,1,0,0,1,1,0,1
24210,50,24540,4,12,0,1,0,1,1,0,1
0,35,2400,1,12,0,0,0,0,0,0,0
40411,60,35859,2,16,0,0,0,0,0,1,1
4638,27,18075,3,13,0,0,0,0,0,1,1
1000,43,11424,1,16,0,0,0,0,0,0,0
3600,31,31800,4,16,0,1,0,0,0,0,1
0,39,10350,4,12,0,0,0,0,0,0,0
5634,36,24000,5,12,0,1,1,0,0,0,1
-3800,36,53460,3,16,1,1,1,0,0,0,1
65480,42,75948,2,12,1,1,1,1,1,0,1
0,27,31005,1,12,1,0,0,1,0,0,0
14249,48,49746,1,14,1,0,0,1,1,1,1
-3036,28,19701,4,6,0,1,1,0,0,0,1
15100,40,74220,5,12,0,1,1,1,1,0,1
49500,52,83610,4,12,0,1,0,1,1,0,1
17517,42,49509,3,18,1,0,0,0,0,0,1
-7000,52,53955,4,12,0,1,1,0,0,0,1
-1812,27,59841,3,16,1,1,1,1,1,0,1
5633,44,21990,4,16,0,1,1,1,1,0,1
-3775,50,22350,6,12,0,1,1,1,0,0,1
931000,63,42876,1,17,0,0,0,0,0,1,1
5241,34,28410,2,15,1,0,0,0,0,0,0
700,29,25614,1,18,1,0,0,0,0,0,0
-1200,41,27375,4,12,0,1,1,0,0,0,1
1500,63,10887,2,13,0,0,0,0,0,0,0
-1375,39,21558,1,15,0,0,0,1,0,0,1
685,43,24936,9,12,0,1,1,1,1,1,0
-300,46,2205,6,12,0,0,0,0,0,0,0
10976,40,19329,1,13,0,0,0,0,0,0,0
-917,25,37692,3,12,0,1,1,0,0,0,1
0,53,3156,1,12,0,0,0,0,0,0,0
11669,31,64038,2,16,0,1,1,1,1,0,1
21600,37,56085,2,16,0,1,1,0,0,0,1
2400,30,30600,1,12,1,0,0,1,1,1,1
-1200,29,30489,4,12,0,1,1,0,0,0,1
-180,51,30780,5,14,1,1,1,1,0,0,1
7360,42,30417,4,16,0,1,1,0,0,1,1
52200,56,22464,2,12,0,1,1,0,0,1,1
4550,26,13320,1,18,0,0,0,0,0,0,0
100,40,23538,1,14,0,0,0,0,0,0,0
4107,48,28017,1,12,0,0,0,0,0,0,0
5521,45,51645,2,17,1,0,0,1,0,0,1
37750,57,53004,1,18,1,0,0,1,1,1,1
49999,52,13818,1,16,1,0,0,0,0,0,1
-2100,38,31896,5,15,1,1,1,0,0,0,1
16585,42,74646,3,16,0,1,1,1,0,1,1
9940,28,41517,2,14,1,1,1,1,1,1,0
122800,45,33240,4,17,0,1,0,0,0,0,1
-2500,26,33093,2,12,0,1,1,0,0,0,0
9999,25,5700,2,15,0,0,0,0,0,0,0
9999,45,63366,4,12,0,1,1,0,0,0,1
-3400,27,21900,1,14,0,0,0,0,0,0,0
3900,28,26850,2,17,0,1,0,0,0,1,0
-1000,29,10350,6,16,0,1,0,0,0,0,0
50248,50,34545,2,13,0,1,1,1,1,0,0
3549,45,14436,1,12,1,0,0,1,1,0,1
2757,35,40719,3,14,0,1,1,1,0,0,0
14060,38,94503,5,18,0,1,1,0,0,0,1
6000,32,21930,1,14,0,0,0,0,0,0,0
8849,50,52206,3,11,0,1,1,0,0,1,1
-1875,27,13215,1,13,0,0,0,0,0,0,0
2600,58,11325,2,12,1,0,0,1,1,0,0
27650,34,20370,3,15,1,0,0,1,0,0,1
-730,41,27012,4,16,0,1,1,0,0,0,1
164392,46,91017,4,14,0,1,1,1,1,1,1
0,53,9990,1,12,0,0,0,0,0,0,0
-3800,25,24630,1,15,0,0,0,0,0,0,0
0,43,13743,1,12,0,0,0,0,0,0,0
4500,34,67800,4,16,0,1,0,1,1,0,1
5800,34,41415,5,16,1,1,1,1,1,1,1
-4500,49,32064,3,16,0,1,0,0,0,0,1
116632,39,93120,2,18,0,0,0,1,1,1,1
5430,55,20547,2,12,0,0,0,0,0,1,1
9875,47,27006,2,14,0,0,0,0,0,1,1
2399,29,68898,4,12,0,1,1,0,0,0,1
-704,33,45039,5,12,0,1,1,0,0,0,1
-30000,26,9402,2,12,0,1,0,0,0,0,1
400,63,24096,2,6,0,1,0,0,0,0,1
149700,50,55296,1,12,1,0,0,1,1,1,1
-1200,34,36225,4,12,0,1,0,0,0,0,1
0,29,9900,3,1,0,0,0,0,0,0,0
26168,43,49728,3,12,1,1,1,1,1,0,1
0,25,3876,2,12,0,0,0,0,0,0,0
-150,54,5400,2,12,0,0,0,0,0,0,1
32648,41,82524,2,12,0,1,0,0,0,1,1
399,43,23046,1,14,0,0,0,0,0,0,0
4101,29,29730,3,14,0,1,1,0,0,0,1
-6700,40,22752,4,12,1,0,0,0,0,0,1
19099,34,48219,3,12,0,1,1,1,1,0,1
196400,33,100845,2,13,1,1,1,1,1,1,1
-6901,37,38112,3,12,0,0,0,0,0,0,1
-2050,54,45900,4,12,0,1,1,0,0,0,1
-158,32,29244,1,18,0,0,0,0,0,0,1
1500,25,30960,1,12,0,0,0,1,0,0,0
8500,30,20430,1,14,0,0,0,1,1,0,1
145,28,8292,1,13,0,0,0,0,0,0,0
41549,39,84111,1,18,1,0,0,0,0,1,1
-400,55,32400,4,16,1,0,0,0,0,0,1
1303,34,19413,1,12,0,0,0,1,1,0,0
250,42,15315,4,12,0,0,0,0,0,0,0
47998,62,23100,2,12,0,1,0,0,0,0,1
367,60,30990,2,14,0,1,1,0,0,0,1
11599,37,38697,1,16,1,0,0,0,0,0,0
0,46,18960,1,8,0,0,0,0,0,0,0
14899,63,41064,3,12,0,1,0,0,0,1,1
-1400,28,22680,4,12,0,1,1,0,0,0,1
-3861,58,11736,3,8,1,0,0,0,0,0,0
-3647,25,37371,1,16,0,0,0,0,0,0,0
35050,37,17286,3,16,0,0,0,1,0,0,1
0,31,8031,1,10,0,0,0,0,0,0,0
1200,62,16620,1,12,0,0,0,0,0,1,1
299,52,20718,1,9,0,0,0,0,0,0,1
-10300,25,19926,1,18,0,0,0,0,0,0,0
2600,25,4944,1,18,0,0,0,0,0,0,0
18000,36,38400,1,12,1,0,0,1,1,0,1
-7751,55,56103,5,12,0,1,1,0,0,1,1
1600,51,25500,2,12,0,0,0,1,0,0,1
-775,51,36648,3,11,0,1,1,0,0,0,1
350,29,35670,4,12,1,1,1,1,0,0,1
3222,53,29169,4,12,0,1,0,0,0,1,1
13399,28,5412,1,12,0,0,0,0,0,0,0
300,38,31875,4,12,1,1,1,0,0,0,1
5299,27,26901,2,12,0,1,1,1,0,1,0
88868,61,59940,2,10,0,1,0,0,0,1,1
9649,44,22044,4,12,1,1,0,1,1,0,1
68248,44,103455,1,14,1,0,0,0,0,0,1
6227,52,30150,2,8,1,1,1,1,1,0,1
-33880,27,61125,2,16,0,1,1,0,0,0,0
700,36,24090,1,14,0,1,0,1,0,0,0
-11600,26,25980,5,10,0,1,0,0,0,0,0
-540,34,25998,3,14,0,0,0,0,0,1,1
102705,54,139854,2,12,1,1,1,1,1,1,1
5300,58,38979,2,12,0,1,1,1,0,0,1
-38171,26,47730,4,12,0,1,0,1,0,0,0
3399,36,15645,1,16,0,0,0,0,0,1,1
-1000,29,14580,3,12,0,0,0,0,0,0,0
49,25,11733,2,12,0,1,0,0,0,0,0
5700,47,22737,2,15,1,0,0,0,0,0,1
1371,34,30534,2,12,0,1,1,0,0,0,1
0,46,17091,5,12,0,1,0,0,0,0,0
-700,35,43233,4,12,0,1,1,0,0,0,1
-1000,38,28320,3,14,0,1,0,1,0,0,1
-1000,35,41886,2,12,0,0,0,1,1,0,1
-900,36,47385,6,12,0,1,1,0,0,0,1
-1801,28,20100,1,12,1,0,0,1,0,0,0
99,49,42690,4,12,0,1,1,0,0,0,1
19472,35,30147,2,14,0,1,1,1,0,1,0
102300,45,42174,4,8,0,1,1,1,1,0,0
1000,60,32640,2,13,0,1,0,1,0,0,1
28949,45,23028,2,16,0,0,0,0,0,0,1
1120,44,20505,1,12,1,0,0,0,0,0,0
13900,28,60090,4,12,0,1,0,1,1,0,1
-5626,38,9303,3,14,0,0,0,0,0,0,0
52624,55,53454,2,13,1,1,1,1,0,1,1
-10642,35,8649,5,13,0,1,0,0,0,0,0
10150,29,36294,4,14,0,1,1,1,1,1,1
7652,35,64983,5,13,1,1,1,1,1,0,1
-5350,29,34923,1,12,0,0,0,0,0,0,0
4150,46,63240,2,18,0,1,1,1,1,1,0
67000,52,27780,1,15,0,0,0,0,0,0,0
1216,43,13248,1,11,1,0,0,1,1,0,0
-11635,37,34803,5,11,0,1,1,0,0,0,1
4500,30,43314,2,16,1,1,1,1,0,0,0
0,55,29250,3,12,0,1,0,1,0,0,0
1258,34,60615,4,14,0,1,1,0,0,1,1
56300,57,43398,2,16,0,1,0,1,0,1,1
56700,36,70746,2,16,0,1,1,1,0,1,1
73400,34,51780,4,14,0,1,0,1,1,0,1
3000,36,10386,1,16,0,0,0,1,0,0,0
3500,27,42291,2,16,0,1,1,0,0,0,0
37499,38,65949,2,15,0,1,1,0,0,1,1
515,31,32871,4,12,0,1,0,0,0,0,1
0,58,9720,4,8,0,1,0,0,0,0,1
-2060,30,17700,1,12,0,0,0,0,0,0,0
50,26,16215,3,13,0,1,0,0,0,0,1
30050,46,38925,4,13,0,1,1,0,0,1,1
8199,44,10173,1,18,0,0,0,0,0,1,0
136000,44,67800,5,16,0,1,0,1,1,1,1
-150,30,10455,3,12,0,1,0,1,0,0,0
-6051,45,25353,1,12,0,0,0,1,1,0,1
22610,37,65667,4,12,0,1,1,1,1,1,0
21862,46,44220,3,12,0,1,1,0,0,1,1
0,50,18729,3,12,1,0,0,0,0,0,1
-6393,47,64656,4,17,1,1,1,1,1,0,1
-6600,44,58428,4,12,1,1,1,1,0,1,1
83000,32,40260,1,16,0,0,0,1,1,0,1
8000,45,36495,3,12,1,0,0,0,0,0,0
32148,63,87720,3,18,1,1,1,0,0,1,1
17600,38,99645,3,18,1,1,1,1,1,0,1
-3099,32,16758,3,12,1,0,0,0,0,0,0
97899,57,40152,3,14,1,1,1,1,1,1,1
881,26,29655,2,12,0,0,0,1,1,1,0
-7299,44,46113,5,12,0,1,1,0,0,0,1
-1050,61,23052,2,12,0,0,0,0,0,0,1
13409,35,35283,5,12,0,1,0,0,0,0,1
7850,35,28710,1,14,0,0,0,1,1,0,0
-2700,52,35496,4,12,0,1,0,1,1,0,0
-1030,38,26382,4,12,0,1,0,0,0,0,1
-4968,29,19140,2,12,0,0,0,0,0,0,0
300,44,72975,3,10,1,1,1,0,0,0,1
150,34,14982,2,12,0,0,0,0,0,0,1
90349,35,54960,4,12,0,1,1,0,0,0,1
3441,26,44205,2,15,0,1,1,0,0,0,1
-1160,31,24300,3,16,0,1,0,0,0,0,0
0,33,24993,1,14,1,0,0,0,0,0,0
0,36,21000,1,14,0,0,0,0,0,0,0
8000,48,18297,2,12,0,0,0,1,1,0,1
1325,39,54480,5,17,0,1,1,1,1,0,1
-3000,32,40800,1,12,0,0,0,0,0,0,0
-465,35,8670,3,12,0,0,0,0,0,0,0
73499,33,68481,2,17,0,1,1,1,0,1,1
2030,47,26103,2,12,1,0,0,1,1,0,1
-2542,34,27213,4,12,1,1,1,1,0,0,1
-5250,31,28272,1,16,1,0,0,1,0,0,1
-850,35,18027,1,15,1,0,0,0,0,0,0
-3900,27,58446,2,16,0,1,1,0,0,0,0
29820,45,51327,2,18,1,1,0,0,0,1,1
-40300,28,51660,1,18,0,0,0,0,0,0,1
0,26,14616,2,16,0,0,0,0,0,0,0
29771,33,30966,3,13,0,1,0,0,0,0,1
-980,55,10590,3,12,1,0,0,0,0,0,1
-15565,35,28782,5,13,0,1,1,0,0,0,1
999,42,28503,2,12,0,1,1,0,0,0,1
35000,48,41250,1,16,1,0,0,0,0,0,0
200,49,36024,3,18,0,0,0,1,0,0,1
4599,37,47643,3,12,0,1,1,0,0,1,1
14599,49,107559,4,14,1,1,1,1,0,0,1
4947,40,10368,3,12,0,1,0,1,1,1,1
2499,59,16650,2,12,1,0,0,0,0,0,0
48486,64,34881,2,8,0,1,0,0,0,1,1
4700,26,36492,4,12,0,1,1,1,1,1,1
-290,30,48363,4,17,0,1,1,1,1,0,1
8897,36,44400,5,13,0,1,1,0,0,1,1
9100,51,80265,1,12,0,0,0,1,0,1,1
13425,64,59010,2,15,0,1,0,0,0,0,1
56698,42,44133,4,18,1,1,1,1,0,1,1
-8000,31,11460,3,12,0,1,0,0,0,0,1
5800,29,53337,2,18,1,1,1,0,0,0,1
-3450,36,14559,3,12,1,1,1,0,0,0,0
44148,37,44502,4,13,0,1,0,1,1,0,1
0,25,8925,3,1,0,0,0,0,0,0,0
24000,52,80565,2,14,0,1,1,1,1,1,1
21548,62,39342,5,8,0,1,0,1,1,0,1
2500,34,40545,3,17,1,1,1,1,0,0,1
700,31,19860,1,14,0,0,0,0,0,0,0
20699,42,32289,3,13,0,1,0,1,0,0,1
80802,43,99153,2,18,1,1,1,0,0,1,1
0,57,40086,2,11,0,1,1,1,0,0,1
51987,58,30795,2,12,0,1,1,1,0,1,0
75200,42,79134,3,16,0,1,1,1,1,1,1
28760,32,26958,1,16,1,0,0,1,1,1,1
3049,38,26964,4,14,0,1,0,1,1,0,1
-1850,37,28065,4,14,0,1,1,0,0,0,1
27800,34,34680,1,16,0,0,0,0,0,1,1
0,41,13572,2,12,0,0,0,0,0,0,0
1100,28,32034,1,16,0,0,0,1,1,0,0
-2700,28,33984,1,12,0,0,0,0,0,0,0
13259,35,60897,1,12,0,0,0,0,0,0,1
2049,38,30003,4,13,0,1,1,0,0,1,1
-7438,36,1962,1,14,0,0,0,1,1,0,0
224500,44,92700,1,16,1,0,0,0,0,1,1
111768,48,84000,2,17,1,1,1,1,1,0,1
171738,33,94737,5,16,1,1,1,1,1,1,1
0,27,8286,1,12,0,0,0,0,0,0,0
4499,37,39000,2,12,0,0,0,0,0,0,1
-10500,57,8190,2,12,0,1,0,0,0,0,1
-1000,30,17100,3,16,1,1,1,0,0,0,0
5419,46,39582,2,18,1,0,0,0,0,0,1
-940,34,5106,3,12,0,0,0,0,0,0,0
-4640,47,49176,4,12,0,1,1,0,0,0,1
400,33,13749,1,12,0,0,0,0,0,0,0
-9000,38,42546,4,12,1,1,1,1,0,0,1
150640,52,30930,5,18,1,1,1,1,1,0,1
7529,38,9480,1,8,0,0,0,0,0,1,1
0,57,23280,1,12,1,0,0,0,0,0,0
-700,59,13332,2,10,0,1,0,0,0,0,1
3300,35,22800,3,17,0,1,0,0,0,0,1
22499,60,39288,2,10,0,1,0,0,0,1,1
56350,40,35298,1,14,1,0,0,1,1,1,0
20,58,19089,3,12,0,0,0,0,0,0,1
300,42,6903,2,5,0,0,0,0,0,0,0
3000,49,58050,2,18,1,0,0,1,0,0,1
-3001,25,19230,1,13,0,0,0,0,0,0,0
0,29,52944,2,16,1,1,1,1,1,0,0
-4355,25,33843,3,14,1,1,1,0,0,0,0
2924,27,16860,1,12,0,0,0,0,0,0,0
0,28,15888,1,14,1,0,0,1,0,0,0
6030,33,16452,1,13,0,1,0,0,0,0,0
29000,58,20067,3,17,0,0,0,0,0,0,1
6400,33,71061,5,15,0,1,0,1,0,0,1
650,38,15612,3,16,1,0,0,0,0,0,1
340,32,20811,3,7,0,1,1,0,0,0,0
12000,62,48600,4,16,0,1,0,0,0,0,1
-59450,25,40800,1,16,1,0,0,1,0,0,0
39750,45,67455,3,13,0,1,1,1,1,1,1
-5000,32,8841,4,6,0,1,0,0,0,0,1
3750,43,28080,4,12,0,0,0,1,1,0,0
100,42,25710,4,11,0,1,1,0,0,0,1
-3500,32,46998,7,8,0,1,1,0,0,0,1
287746,62,57159,2,12,0,1,0,0,0,1,1
12700,48,51102,4,18,1,1,1,1,0,0,1
3684,26,24621,5,12,0,1,1,0,0,0,0
36741,34,56409,5,14,0,1,0,0,0,1,1
5899,57,38595,2,12,0,1,1,0,0,0,1
-6400,26,36090,2,12,0,1,1,0,0,0,1
6600,52,37791,2,14,0,1,1,1,0,1,0
26200,27,18810,2,16,0,1,1,0,0,1,1
7399,26,32844,3,12,0,1,0,0,0,0,0
150,29,25209,5,2,0,1,1,0,0,0,0
-7700,28,34503,3,14,0,1,1,0,0,0,1
41725,37,83868,3,13,1,1,1,1,1,0,1
36274,59,34875,1,18,1,0,0,1,0,1,1
900,30,33210,1,12,1,0,0,0,0,0,1
-1900,39,31950,5,14,0,1,0,1,1,0,1
-10930,29,57393,4,13,0,1,1,1,1,0,0
1283,34,20445,1,12,0,0,0,1,1,0,0
3174,38,55854,4,16,0,1,1,0,0,0,1
43949,47,64653,4,16,1,1,1,1,1,1,1
150,40,50742,3,12,0,0,0,0,0,0,1
42600,28,42540,1,18,0,0,0,1,1,1,0
1411,31,23208,1,16,1,0,0,1,1,0,0
-7150,59,46722,5,12,0,1,0,1,0,0,1
-8225,35,21132,1,18,0,0,0,0,0,0,1
-10550,44,22248,8,6,0,1,1,0,0,0,1
62699,64,19464,2,12,0,1,1,1,1,1,1
0,26,15450,4,12,0,1,0,0,0,0,0
50,44,11610,1,12,0,0,0,0,0,0,1
-3151,43,17880,3,12,0,0,0,0,0,0,1
3500,40,76866,4,16,1,1,1,1,0,0,1
6000,33,39996,2,17,0,1,0,1,1,1,1
66947,46,52248,3,13,0,0,0,1,1,1,0
9799,44,42090,3,13,0,1,1,1,0,0,1
3836,25,33174,3,13,0,1,0,1,0,0,0
-2001,35,32364,1,12,0,0,0,1,1,0,1
-743,61,20256,1,9,0,0,0,0,0,0,1
950,30,27927,4,12,0,1,1,1,1,0,0
12899,46,47520,4,15,1,1,1,0,0,1,1
-1200,52,17040,1,14,0,0,0,0,0,0,0
0,50,13326,2,6,0,1,1,0,0,0,1
-758,49,37833,3,12,1,1,1,1,1,0,1
32399,42,58305,5,12,0,1,1,0,0,0,1
100,38,25683,3,13,0,0,0,0,0,0,1
-4000,31,24030,2,13,0,0,0,0,0,0,1
47500,48,27000,5,16,0,1,0,0,0,0,1
920,31,32370,1,16,0,0,0,0,0,0,0
0,32,36000,5,18,0,1,0,0,0,0,0
4701,52,20700,1,12,0,0,0,0,0,0,1
95299,59,79323,2,18,0,1,0,0,0,1,1
19249,58,13065,1,14,0,0,0,0,0,1,0
0,31,14280,1,12,0,0,0,0,0,0,1
38700,42,89253,5,12,1,1,1,1,0,0,1
-3900,26,28320,4,12,0,1,1,0,0,0,1
-17900,40,29190,5,17,0,0,0,0,0,0,1
-100,31,20475,1,17,0,1,0,0,0,0,0
50300,37,36417,5,12,0,1,1,1,1,1,1
72762,52,82278,4,15,0,1,0,1,1,1,0
2000,58,49290,6,16,1,1,0,0,0,0,1
-11,42,5409,1,11,1,0,0,1,0,0,0
7300,30,44040,2,18,0,1,1,1,0,1,1
9750,43,22578,2,14,1,1,1,0,0,1,0
35749,63,51975,2,10,1,1,0,1,1,1,1
75299,58,33510,2,12,0,1,0,0,0,0,1
7000,45,20400,2,12,0,1,0,1,1,0,1
-250,56,29700,3,12,0,1,0,0,0,0,1
